ID_Bantuan,Latitude,Longitude,Jumlah_Penerima,Prioritas
B27591,5.9083957395573705,106.56559383046385,2883,2
B27592,-7.895605986205526,121.91039600801415,2922,4
B27593,-5.819049379146099,107.6310610942745,259,5
B27594,-0.18416025366228972,130.62274108113917,1283,1
B27595,1.4618021601569229,121.71036171233459,2296,5
B27596,-1.911714072552945,114.69151199525994,4465,4
B27597,-9.743217796927546,96.3334474956758,3909,4
B27598,3.307118855606495,138.46075160423933,432,3
B27599,5.334864052361624,117.89600655700546,4305,5
B27600,-4.106213654951289,131.9890389856542,711,4
B27601,-7.178187811119617,113.02716591848477,4305,5
B27602,-10.671666165644512,134.05876730256227,2139,1
B27603,-6.9659163864090505,102.36179171957511,3064,1
B27604,0.8986191722531789,105.64871995436864,3064,4
B27605,4.497019590436418,110.33600421352072,484,5
B27606,-9.41027787065998,99.07538551691901,1094,4
B27607,-1.5945938182471924,115.41668336421804,1245,1
B27608,0.8240312247011499,117.35252188771322,2682,2
B27609,-6.3015260411934335,100.28079989634341,1885,1
B27610,-1.3117503341048664,114.64654048702863,939,1
B27611,1.1592232420981397,104.07561833178536,3293,4
B27612,3.2412271333014058,135.25974140998792,1056,4
B27613,-3.3075025360603245,118.4274975090388,4416,4
B27614,1.7135727216223309,138.79044254578855,4834,5
B27615,-5.869689480422555,110.7058487021765,2425,2
B27616,-7.378205304873303,110.70417656681053,1075,4
B27617,-7.815666316458653,110.58074495360265,2810,1
B27618,-4.8991635589626545,107.34108763886618,4757,4
B27619,-10.390045409589566,131.07488430083365,3242,1
B27620,-6.1891387596907546,108.00607731480434,4197,1
B27621,0.0877880155348798,108.24860781542287,1340,5
B27622,0.014623801722324359,97.15722789861884,3826,4
B27623,-9.74958528964465,139.4066235523071,2813,5
B27624,-6.113934509629457,135.7695170469623,2865,4
B27625,-1.3175197004753318,108.45544416875606,1656,4
B27626,-5.584613662447252,118.95537571538298,2207,4
B27627,-3.894203588789151,117.20627443184495,3513,2
B27628,1.1177828709679893,99.0343424401847,1864,2
B27629,-10.84246389923729,119.43506838346184,419,1
B27630,-6.301309750496681,100.21302345700016,3903,1
B27631,-8.579671855654716,114.96812282466028,3304,2
B27632,-8.830643893003641,99.03899719560678,4374,5
B27633,5.3036836796032,122.09014454161124,3026,3
B27634,-4.598474363438898,97.25440865139026,183,2
B27635,-2.039494056536123,123.90771698906009,1183,2
B27636,1.474972080183754,127.53204958648814,4062,3
B27637,-10.193392927379147,121.25970688157284,4416,4
B27638,-6.902615144519128,116.59654139885555,2208,5
B27639,3.1465123848431134,97.79646449143694,1811,2
B27640,3.6538404240239775,95.52225046173523,1510,1
B27641,-4.659834349106365,110.75185034675614,2278,4
B27642,-4.62735280591994,130.47761196695004,399,2
B27643,1.8672469108509926,124.77478316849903,2367,4
B27644,-5.983806145252224,100.7629234116043,2630,1
B27645,-9.009400620620033,126.64520150736996,499,1
B27646,-6.621897345910082,121.4461171589061,3397,4
B27647,-4.415139562191827,102.66926690310092,3267,3
B27648,-10.112519936883329,129.74387550537887,410,3
B27649,-2.862435678597029,133.19400739941025,4709,4
B27650,1.580127717137234,105.69764185698669,2370,4
B27651,-2.266332543832153,124.25076949471259,4414,4
B27652,-9.777779211253382,112.39409409059175,1591,3
B27653,-3.517456267118705,97.68920591655075,1987,2
B27654,1.0513783367281562,134.62224829876874,4435,4
B27655,-10.01235688216677,132.75424612424132,213,1
B27656,-9.982597774642896,109.62535537444714,4899,2
B27657,-4.699776145923295,119.44923767328339,3598,2
B27658,-7.685612609896945,118.56900341293891,4457,1
B27659,4.891273452243146,103.16312004302736,1361,3
B27660,-1.1171587364243667,101.70099978620387,1033,2
B27661,-6.115468210099765,133.83632226863182,4289,1
B27662,0.9812043949541636,134.89847326735753,2418,5
B27663,-4.626206126891409,128.35826666463697,1473,2
B27664,-8.75403404555683,98.34721415034254,2910,5
B27665,-6.9670520926591335,136.82054006105955,92,5
B27666,-0.07329616419061402,140.1146258034833,1293,1
B27667,-10.11810619805114,130.67824073812665,453,2
B27668,-6.364286319182916,111.25698273934772,3320,3
B27669,-7.458704880083031,113.66563952823725,836,3
B27670,-7.580703118498956,135.00328943187853,441,2
B27671,0.6069610035915094,107.8885609476221,2434,4
B27672,3.038887584824197,101.52545011132877,1284,2
B27673,1.1697323370923982,132.84899741688832,1567,2
B27674,-0.022627131391292465,103.89329731283475,3810,2
B27675,4.579680120903687,136.73579212251758,2244,5
B27676,-10.007329532786954,122.40137784274009,2618,2
B27677,-8.152787538403908,120.54701320908555,3667,5
B27678,-3.9550834536009534,130.68446924440786,1427,2
B27679,-4.668322060434249,95.75740325753017,2035,2
B27680,-3.893122749628618,127.82279383531396,962,1
B27681,-7.490266614273997,122.53072190211086,1196,4
B27682,-8.458443635136119,119.0939116401932,4795,4
B27683,-2.3437147932152236,104.99700167298312,3632,1
B27684,4.776892909169492,133.15398445890784,814,3
B27685,-4.3365191400514105,106.5299148537344,4085,3
B27686,-10.262995359968023,117.52955225728164,2696,5
B27687,1.004844829121918,102.27169591341467,543,5
B27688,-6.051216606038026,139.7906695258675,2499,1
B27689,-6.833384875816835,103.94851267839961,4878,5
B27690,-5.487613988134645,131.94804646564876,3829,4
B27691,1.3048639064338978,107.10164553816395,4418,3
B27692,2.9199295767951696,106.77798892076792,2423,4
B27693,-1.003046855237617,114.39867788957332,303,3
B27694,-5.517861186767623,133.90898940222306,4616,2
B27695,-5.721870037006271,126.627641204058,1465,2
B27696,-8.886758051607128,135.09520284117352,745,5
B27697,4.866117819998307,97.17176599498501,1645,2
B27698,-0.15163021753006767,138.96186549047405,4761,4
B27699,-10.541431462450312,98.54829717126934,2276,5
B27700,0.26024061817357236,128.16900790004627,130,5
B27701,-3.3983917887103656,104.52996511534303,1566,3
B27702,5.533485371797632,133.6788634042928,1717,1
B27703,2.9241700217089193,134.66863808587644,1090,1
B27704,-8.08763218484243,120.3574881770956,3488,5
B27705,1.2418890208727298,113.53205308630221,84,5
B27706,-2.7453779348005227,131.49507550680033,4046,2
B27707,-7.8202322176112204,135.20544271823857,4931,5
B27708,0.8785784246091346,128.95994393100378,268,2
B27709,-1.694411162197829,136.71817088380007,2461,4
B27710,-10.483644060883302,123.820453004557,3567,3
B27711,-0.008004841009960018,125.84170885359943,2079,2
B27712,-0.20521947233850923,121.30565023408201,4287,3
B27713,-8.550552262125136,117.45546291257064,4911,4
B27714,-5.0672086410562205,125.12358751370088,64,3
B27715,-1.0397174972323207,120.81314821043833,881,2
B27716,-8.640688760185592,128.63703887107482,1610,1
B27717,3.4962974231908603,137.97478175799057,1614,5
B27718,-10.532737213109035,112.16017034196106,3351,3
B27719,-9.251763945520967,113.91374724808004,4940,2
B27720,-9.02618236246697,95.69154456596488,2077,1
B27721,-2.0221788584240628,119.24358994634991,1719,4
B27722,-0.45806179313337125,101.04444399414155,2684,2
B27723,-4.136406459474729,127.93603269441817,3771,5
B27724,-6.092663929641175,130.86099884131468,1737,1
B27725,2.7583953856344756,128.24606606629504,2989,2
B27726,-9.839138276650857,120.14564002221987,4840,2
B27727,-6.235038360742541,119.5739953676366,2660,5
B27728,-10.335035160332497,124.74148127795345,3054,5
B27729,-10.763867705573444,120.51623753581349,2062,5
B27730,-4.992541922152579,129.51338113014185,1505,3
B27731,-7.687997738436156,136.1482794753,3912,1
B27732,-6.437780467749813,119.661956704385,4493,1
B27733,2.956101676734459,100.07571442932162,1372,3
B27734,-8.229338363763237,101.02751264617739,2325,2
B27735,2.263967241580616,112.29224855711087,2618,4
B27736,0.47586059348818033,117.82946620112168,4867,5
B27737,-5.450426072605844,105.35231722879708,4482,2
B27738,-1.7085455320031073,115.82650950765759,2891,1
B27739,-3.444594633832841,101.24376017697129,2631,1
B27740,-8.817279636539688,106.0781803516804,4021,4
B27741,4.422150469480986,128.76211161334797,3101,3
B27742,-1.3164945510420782,140.33623482922295,3522,1
B27743,3.9640807785227334,103.56534239503,2628,2
B27744,3.005050700825935,110.59844267904315,3668,4
B27745,-9.643809269739805,111.13158576024597,2506,4
B27746,-7.4763986776863085,105.27299966414321,2550,5
B27747,-8.530561055627876,104.38661979886304,111,1
B27748,3.123252057377618,101.05793935840546,1374,5
B27749,3.6615926497384397,136.74567140555206,1346,5
B27750,-2.0244843332577798,124.87112826521944,4189,2
B27751,-9.228972767363882,108.36152538423498,3085,1
B27752,-8.694517484768724,106.87234533678203,3590,2
B27753,2.830329811450545,122.12726510165156,4108,1
B27754,4.796232320998614,127.0722293857689,4210,5
B27755,-7.608913353118836,106.6383941714247,1562,2
B27756,-10.810661199973058,110.96949114242317,4729,3
B27757,-5.373800612436775,108.36816681567461,2753,4
B27758,-10.481510375986018,99.03458322534931,2097,4
B27759,3.075573573326645,112.78030825939068,540,3
B27760,-2.6442916271537236,119.54611401641685,1741,3
B27761,-0.08836676102866292,125.146847699381,3596,3
B27762,-4.004757105678783,114.16988753253756,3062,2
B27763,-5.126371700787808,140.23502544776258,1489,1
B27764,-7.222592977706558,123.78853386198594,746,3
B27765,2.0990532996484763,135.78288969427624,4428,3
B27766,0.824308935063998,137.1354370816034,2628,4
B27767,-4.867607263566535,132.78437074175932,4063,3
B27768,-5.5410257169138895,107.41933678706228,902,3
B27769,-10.978871062972457,114.83874693953656,4830,4
B27770,-9.919613789226968,95.01771693437973,4701,3
B27771,-0.40465607682520854,115.7647167630226,3253,2
B27772,-2.251675725997151,108.51262445562318,691,1
B27773,-3.6083455237546174,100.14721951121595,1290,2
B27774,3.067538093628194,133.57504119307185,67,4
B27775,-2.433730525151608,125.97855583508274,4427,3
B27776,-4.4636091160755615,140.95876292247044,4756,5
B27777,-8.258642092075256,117.92586835080311,2037,4
B27778,2.9516961396485257,110.21248225466033,2916,5
B27779,-1.2037797479398087,107.13532417550394,948,2
B27780,-9.428180579313127,115.02661045909977,527,3
B27781,0.03127276595028938,109.25412021461055,4152,4
B27782,-3.7737973266970304,140.57489346477456,866,3
B27783,2.7935658009959283,103.40852057071928,3932,4
B27784,4.621548148931936,95.87996596744736,3326,1
B27785,-0.7920811760038173,100.97997671943551,1033,5
B27786,1.4374179283272284,136.01048702930294,1077,1
B27787,-10.037955590763183,126.92028592731646,1530,4
B27788,-1.4756572649803275,131.06272168596578,551,1
B27789,1.8407796320430592,109.74169208195121,2627,2
B27790,-2.5550434588722375,123.64436368566577,3728,4
B27791,-0.9096484784262682,127.56333729256629,1160,1
B27792,4.282119154877753,110.0151411604896,2862,3
B27793,-7.63230727546961,128.32827379027134,755,3
B27794,-9.329809371617499,123.96430092674792,2180,4
B27795,0.7409414233715168,108.6268100138056,2850,3
B27796,2.988431393881548,97.43137071826885,3223,1
B27797,3.45833320590358,105.94178180775509,2164,3
B27798,-0.09204354944925441,123.49866432261848,736,2
B27799,3.164628108903658,122.55541023470776,1988,2
B27800,0.9112914972959345,118.35186096048628,2494,1
B27801,-9.514592429584557,106.56785467007532,1531,2
B27802,1.9547396340447971,115.44869015736464,2442,1
B27803,-7.950885277644396,101.62601264856042,2498,1
B27804,-6.977641175953463,125.46961551926788,1334,4
B27805,-4.290939341022698,134.98136214253287,3259,4
B27806,-5.652359872452273,116.32955134032429,2314,1
B27807,-5.531920448850495,104.79788714254842,4667,5
B27808,-8.122588088531222,133.08276939259898,170,2
B27809,-6.004192199137746,109.40165353215728,4234,5
B27810,-10.66573597041001,122.32251108247067,1581,5
B27811,-2.9605139062984573,98.46939018312322,2531,1
B27812,2.0660462990867146,128.02512243456314,4690,1
B27813,3.658205276822274,116.1908984268189,300,5
B27814,2.9472855023104536,114.47403661767599,3218,2
B27815,-3.9202187770830754,138.00247762740835,1816,3
B27816,1.4172501797855563,117.60851897762285,2286,5
B27817,-6.105856840381388,95.77052360852508,2750,3
B27818,-10.055437963800495,139.15176063449826,2838,1
B27819,0.4915159316515325,95.56179310376892,4262,4
B27820,0.02953480051890267,119.64999443587494,3756,2
B27821,2.6276997228688845,124.14546302967369,3531,1
B27822,-0.5261944860510432,136.14627114801905,3859,5
B27823,-8.332842375443422,126.24377320600716,1399,5
B27824,3.5037606648533686,132.31210819958926,4571,5
B27825,-0.3367026036820864,130.4164396620065,2579,4
B27826,2.7293648835950677,104.8226036567511,260,4
B27827,2.1598210463926932,127.22153130855952,4321,5
B27828,-5.936303717173497,124.32878005681616,1083,3
B27829,-9.73259942751511,106.22265924223585,4650,2
B27830,-7.999425045477057,100.9032246033854,2034,1
B27831,-9.421340316674737,129.57541106487753,370,2
B27832,-6.861988654637681,139.6718084415225,1136,5
B27833,-3.187951358558119,128.9685084727318,4858,5
B27834,4.415780284681809,129.4746943166244,2170,3
B27835,3.824318850650789,102.66840764241815,4184,2
B27836,1.216196856627377,106.36454663265536,4882,5
B27837,-10.590089887686958,121.94508121705665,1008,5
B27838,-5.19638357755059,96.4458186333277,4866,2
B27839,0.5999232502368361,125.724455379526,378,3
B27840,-8.806508753735837,101.66131758229355,2254,4
B27841,2.6184934502704476,114.01623307579864,4035,1
B27842,4.547752559789092,109.72865379900352,1212,2
B27843,-4.980224407156967,99.89695302196898,3994,2
B27844,0.9993320516851671,121.62348833366762,2513,1
B27845,-8.480529744631873,111.61730918772648,3678,3
B27846,0.7438796349214591,97.02330932521397,1184,1
B27847,-10.635257991120264,115.4433189990977,4212,4
B27848,-8.436884384211284,122.1519080538136,508,1
B27849,1.0679845923473898,100.99906035764864,2137,3
B27850,1.1014537888972047,121.909719448297,423,2
B27851,-0.10023400063198906,108.89311028216494,2504,2
B27852,-2.8848115854685457,106.94381442681059,3728,4
B27853,0.47343754992306586,131.59222765825666,1362,2
B27854,2.154613570909399,116.51611691793482,415,2
B27855,5.430188203624645,112.38445805530601,3167,1
B27856,4.106897536326285,132.39902992974552,2973,4
B27857,2.5070814436241182,136.87583561996092,2820,2
B27858,0.8108777841443402,109.4938464490704,4918,5
B27859,-1.239355727649757,97.31831091185128,1958,1
B27860,-8.949650003017425,119.87300791769933,3310,2
B27861,-8.18553368432732,127.89707036216825,404,5
B27862,2.9447525314052907,122.03837423606362,1648,5
B27863,2.656319507522749,126.65056451012649,3381,5
B27864,-0.5541982584528302,124.7493167513161,1122,3
B27865,-3.539717743825392,138.97576582458356,205,4
B27866,-10.557444952998704,134.8322270628076,845,2
B27867,-5.437991977014754,101.06480203090028,614,4
B27868,-3.8491258213895962,115.81977838999555,1263,2
B27869,-2.7411231350518506,115.9193536537845,2191,4
B27870,4.798518175540556,115.9913506811737,3631,5
B27871,-9.151940203397572,137.81238165902684,1511,4
B27872,-2.179262363743904,110.05087173044849,2107,3
B27873,-4.745320951709245,123.25655971038002,4920,3
B27874,5.831668026672876,136.23041854669597,3033,3
B27875,3.6516882768093897,97.32477803793573,4370,2
B27876,-3.5406404779383447,135.41348274777323,1775,3
B27877,5.994825359030926,130.18811391504536,776,1
B27878,-2.2609248099845622,104.56213003240929,1121,4
B27879,-8.158997457946189,109.97351955440669,4893,1
B27880,-1.5501302389458527,109.2869903673982,4788,2
B27881,-7.154501981338008,105.18009922029229,2398,1
B27882,-0.18268171870371575,124.37198311306858,4931,3
B27883,4.9364829730267346,140.2101017878897,1142,3
B27884,2.3653758061954804,102.66414249934027,1698,3
B27885,-6.356217262876061,105.6806875332903,2167,3
B27886,-5.953403375577879,108.35721005581843,3954,2
B27887,-9.822100547464697,138.12826834171165,695,3
B27888,-6.140246794013285,123.78779293648256,3963,2
B27889,-9.425378405477108,104.78274031176939,1575,5
B27890,-2.509371771464071,131.98349711172318,262,1
B27891,1.0419003514703782,137.4521440215534,827,1
B27892,1.7700797454856936,113.55834094022399,919,3
B27893,-9.988003051780955,102.94957690842884,3153,2
B27894,-5.220749729950565,109.25616155241755,1827,5
B27895,-6.101079968693627,104.98727861998952,4692,4
B27896,-9.226894509215311,104.26564281816412,4497,3
B27897,-4.837987714155903,102.85628192436748,2379,1
B27898,-5.911558144632986,135.2981997411977,4114,5
B27899,-0.21351310123229617,98.95084894104546,2318,2
B27900,4.016145283473119,114.01407835900307,4764,2
B27901,-3.267690745155331,95.6778130552347,3522,4
B27902,1.6933079370359145,108.49618379313313,1081,3
B27903,-8.517823759118537,127.51901756306297,2644,5
B27904,4.214428436945699,104.3304448157458,1470,5
B27905,-8.40588945034343,140.94156388715723,2863,1
B27906,-7.734279929810382,97.2217651390695,969,3
B27907,-9.1901153390095,101.27824871889709,1058,5
B27908,-5.73544847415088,131.19652455551739,2077,3
B27909,-1.6090224058360558,139.89592440566062,600,1
B27910,5.795899893907556,138.8845982842699,4769,3
B27911,2.487256589178246,131.71887648903868,4503,1
B27912,-4.532591350836307,139.75738215509676,2167,3
B27913,-1.2106170156393024,133.676544669095,4646,2
B27914,-0.40376347403346813,97.66914063421942,619,3
B27915,2.9863627612049015,133.89916941004276,4375,3
B27916,1.519680352136609,117.25387704890183,2641,5
B27917,-1.3220508414906131,116.01064779374055,3393,2
B27918,0.3761114596741635,95.11625657463969,4708,1
B27919,1.6805993863692947,123.53182958692835,3812,1
B27920,-8.736550994732127,125.89399895953109,2235,4
B27921,-7.592257157808541,131.37291034557632,3415,4
